Date,GLD,SPY,TLT,Cash
2014-11-18,64.64613342285156,143.53488159179688,256.05039978027344,0.0
2014-11-19,60.18705749511719,142.79513549804688,253.0480194091797,0.0
2014-11-20,64.02772521972656,143.60211181640625,255.49732971191406,0.0
2014-11-21,65.75276184082031,146.06802368164062,258.3417510986328,0.0
2014-11-24,64.84141540527344,147.36822509765625,258.7367706298828,0.0
2014-11-25,65.72016906738281,147.03195190429688,262.6873321533203,0.0
2014-11-26,65.00413513183594,148.22003173828125,263.99098205566406,0.0
2014-11-28,55.07698059082031,147.233642578125,267.7834930419922,0.0
2014-12-01,69.62599182128906,144.00552368164062,264.95860290527344,0.0
2014-12-02,64.93904113769531,146.97589111328125,260.2864532470703,0.0
2014-12-03,68.81224060058594,148.78042602539062,262.1474151611328,0.0
2014-12-04,67.34757995605469,148.26486206054688,266.14646911621094,0.0
2014-12-05,62.62815856933594,149.0269775390625,263.33518981933594,0.0
2014-12-08,62.62815856933594,149.0269775390625,263.33518981933594,0.0
2014-12-09,69.84169006347656,148.70816040039062,265.9258270263672,0.0
2014-12-10,69.15324401855469,141.17147827148438,269.6267852783203,0.0
2014-12-11,68.34510803222656,143.51657104492188,271.72398376464844,0.0
2014-12-12,67.50703430175781,136.00244140625,278.6735076904297,0.0
2014-12-15,58.46769714355469,132.86013793945312,277.6042938232422,0.0
2014-12-16,60.14384460449219,129.21701049804688,284.0192108154297,0.0
2014-12-17,58.10850524902344,138.05178833007812,279.2898406982422,0.0
2014-12-18,60.74250793457031,149.41400146484375,270.03794860839844,0.0
2014-12-19,59.60511779785156,151.417236328125,276.90525817871094,0.0
2014-12-22,52.96034240722656,153.59228515625,277.6042938232422,0.0
2014-12-23,53.52903747558594,154.23333740234375,267.3240203857422,0.0
2014-12-24,53.61882019042969,154.27914428710938,270.09022521972656,0.0
2014-12-26,59.78474426269531,155.81314086914062,271.9858856201172,0.0
2014-12-29,56.31266784667969,156.45419311523438,275.81822204589844,0.0
2014-12-30,60.89219665527344,153.88983154296875,277.21934509277344,0.0
2014-12-31,56.04328918457031,149.17327880859375,278.2082977294922,0.0
2015-01-02,57.53987121582031,148.92144775390625,283.9775848388672,0.0
2015-01-05,62.68806457519531,140.4271240234375,292.21934509277344,0.0
2015-01-06,66.63902282714844,136.07693481445312,301.82078552246094,0.0
2015-01-07,64.57371520996094,141.77792358398438,300.74937438964844,0.0
2015-01-08,64.57371520996094,141.77792358398438,300.74937438964844,0.0
2015-01-09,68.51976013183594,138.07235717773438,305.90504455566406,0.0
2015-01-12,72.40596008300781,134.47897338867188,308.6281280517578,0.0
2015-01-13,71.21025085449219,133.19894409179688,308.6281280517578,0.0
2015-01-14,70.64225769042969,130.458984375,312.2588653564453,0.0
2015-01-15,79.52079772949219,126.32647705078125,319.8470916748047,0.0
2015-01-16,84.24406433105469,132.18832397460938,313.6022186279297,0.0
2015-01-20,89.26625061035156,133.14276123046875,320.0286102294922,0.0
2015-01-21,89.35597229003906,135.44476318359375,314.3646697998047,0.0
2015-01-22,92.34541320800781,142.2271728515625,312.62193298339844,0.0
2015-01-23,89.35603332519531,139.68936157226562,319.33876037597656,0.0
2015-01-26,85.64915466308594,140.76730346679688,317.8501434326172,0.0
2015-01-27,89.86424255371094,134.68109130859375,318.61265563964844,0.0
2015-01-28,86.93461608886719,128.8419189453125,326.60020446777344,0.0
2015-01-29,78.98277282714844,132.99716186523438,323.33253479003906,0.0
2015-01-30,87.02427673339844,127.29226684570312,332.0825958251953,0.0
2015-02-02,83.94517517089844,132.8394775390625,330.18714904785156,0.0
2015-02-03,79.84971618652344,139.39727783203125,319.6005096435547,0.0
2015-02-04,81.43406677246094,137.64559936523438,320.4372100830078,0.0
2015-02-05,82.06181335449219,142.27200317382812,315.0529022216797,0.0
2015-02-06,72.64518737792969,140.99191284179688,306.4670867919922,0.0
